POST. DATE, TRANSACTION, TAG/LICENSE, ENTRY DATE, ENTRY PLAZA, EXIT DATE, EXIT PLAZA, CLASS, AMOUNT
9/17/2022 12:53:30 AM, AWAY AGENCY VTOLL,2841940   ,1/1/0001 12:00:00 AM,,9/12/2022 10:42:03 PM,Central Florida Expressway Authority - 331,3  ,2.15
9/17/2022 12:53:30 AM, AWAY AGENCY VTOLL,2882738   ,1/1/0001 12:00:00 AM,,9/12/2022 10:45:40 PM,Central Florida Expressway Authority - 338,3  ,2.15
9/17/2022 12:53:30 AM, AWAY AGENCY VTOLL,2852157   ,1/1/0001 12:00:00 AM,,9/12/2022 10:48:19 PM,Central Florida Expressway Authority - 375,5  ,3.39
9/17/2022 12:53:30 AM, AWAY AGENCY VTOLL,2882738   ,1/1/0001 12:00:00 AM,,9/12/2022 10:53:30 PM,Central Florida Expressway Authority - 331,3  ,2.15
9/17/2022 12:53:30 AM, AWAY AGENCY VTOLL,2852151   ,1/1/0001 12:00:00 AM,,9/12/2022 10:58:25 PM,Central Florida Expressway Authority - 367,5  ,3.39
9/17/2022 12:53:30 AM, AWAY AGENCY VTOLL,2842074   ,1/1/0001 12:00:00 AM,,9/12/2022 11:27:43 PM,Central Florida Expressway Authority - 434,5  ,2.08
9/17/2022 12:53:30 AM, AWAY AGENCY VTOLL,3170696   ,1/1/0001 12:00:00 AM,,9/12/2022 11:28:38 PM,Central Florida Expressway Authority - 338,5  ,3.39
9/17/2022 12:53:30 AM, AWAY AGENCY VTOLL,2842074   ,1/1/0001 12:00:00 AM,,9/12/2022 11:32:20 PM,Central Florida Expressway Authority - 433,5  ,2.21
9/17/2022 12:53:30 AM, AWAY AGENCY VTOLL,2842074   ,1/1/0001 12:00:00 AM,,9/12/2022 11:39:59 PM,Central Florida Expressway Authority - 367,5  ,3.39
9/17/2022 12:53:30 AM, AWAY AGENCY VTOLL,2842074   ,1/1/0001 12:00:00 AM,,9/12/2022 11:50:06 PM,Central Florida Expressway Authority - 375,5  ,3.39
9/17/2022 12:54:38 AM, AWAY AGENCY TOLL,00605942388,1/1/0001 12:00:00 AM,Virginia DOT - ***,9/15/2022 10:40:21 PM,Virginia DOT - 077,5  ,9
9/17/2022 12:54:38 AM, AWAY AGENCY TOLL,00605942388,1/1/0001 12:00:00 AM,Virginia DOT - ***,9/15/2022 10:51:26 PM,Virginia DOT - 118,5  ,19.75
9/17/2022 12:54:38 AM, AWAY AGENCY TOLL,00605942388,1/1/0001 12:00:00 AM,Virginia DOT - ***,9/15/2022 11:13:04 PM,Virginia DOT - 102,3  ,10.5
9/17/2022 12:54:38 AM, AWAY AGENCY TOLL,00605944453,1/1/0001 12:00:00 AM,Virginia DOT - ***,9/15/2022 12:23:16 AM,Virginia DOT - 077,5  ,9
9/17/2022 12:54:38 AM, AWAY AGENCY TOLL,00605944453,1/1/0001 12:00:00 AM,Virginia DOT - ***,9/15/2022 12:34:52 AM,Virginia DOT - 118,5  ,19.75
9/17/2022 12:54:41 AM, AWAY AGENCY TOLL,00605944453,1/1/0001 12:00:00 AM,Virginia DOT - ***,9/15/2022 1:13:46 AM,Virginia DOT - 102,5  ,15.75
9/17/2022 12:56:16 AM, AWAY AGENCY TOLL,00605944427,1/1/0001 12:00:00 AM,Delaware River and Bay Authority - ***,9/15/2022 9:56:33 PM,Delaware River and Bay Authority - DMB,005,35
9/17/2022 12:56:16 AM, AWAY AGENCY TOLL,00605944407,1/1/0001 12:00:00 AM,Delaware River and Bay Authority - ***,9/15/2022 10:18:01 PM,Delaware River and Bay Authority - DMB,005,35
9/17/2022 12:56:16 AM, AWAY AGENCY TOLL,00605944398,1/1/0001 12:00:00 AM,Delaware River and Bay Authority - ***,9/15/2022 10:55:00 PM,Delaware River and Bay Authority - DMB,005,35
9/17/2022 12:56:16 AM, AWAY AGENCY TOLL,00605942660,1/1/0001 12:00:00 AM,Delaware River and Bay Authority - ***,9/15/2022 11:06:44 PM,Delaware River and Bay Authority - DMB,005,35
9/17/2022 12:56:16 AM, AWAY AGENCY TOLL,00605944401,1/1/0001 12:00:00 AM,Delaware River and Bay Authority - ***,9/15/2022 11:20:15 PM,Delaware River and Bay Authority - DMB,005,35
9/17/2022 12:56:16 AM, AWAY AGENCY TOLL,00605942469,1/1/0001 12:00:00 AM,Delaware River and Bay Authority - ***,9/15/2022 11:21:29 PM,Delaware River and Bay Authority - DMB,005,35
9/17/2022 12:56:17 AM, AWAY AGENCY TOLL,00605944422,1/1/0001 12:00:00 AM,Delaware River and Bay Authority - ***,9/15/2022 11:24:03 PM,Delaware River and Bay Authority - DMB,005,35
9/17/2022 12:56:17 AM, AWAY AGENCY TOLL,00605944417,1/1/0001 12:00:00 AM,Delaware River and Bay Authority - ***,9/15/2022 8:55:13 PM,Delaware River and Bay Authority - DMB,005,35
9/17/2022 12:56:17 AM, AWAY AGENCY TOLL,00605942475,1/1/0001 12:00:00 AM,Delaware River and Bay Authority - ***,9/15/2022 9:10:30 PM,Delaware River and Bay Authority - DMB,005,35
9/17/2022 12:56:17 AM, AWAY AGENCY TOLL,00605944433,1/1/0001 12:00:00 AM,Delaware River and Bay Authority - ***,9/15/2022 9:16:11 PM,Delaware River and Bay Authority - DMB,005,35
9/17/2022 12:56:17 AM, AWAY AGENCY TOLL,00605942662,1/1/0001 12:00:00 AM,Delaware River and Bay Authority - ***,9/15/2022 9:31:15 PM,Delaware River and Bay Authority - DMB,005,35
9/17/2022 12:56:17 AM, AWAY AGENCY TOLL,00605944453,1/1/0001 12:00:00 AM,Delaware River and Bay Authority - ***,9/15/2022 9:32:49 PM,Delaware River and Bay Authority - DMB,005,35
9/17/2022 12:56:49 AM, AWAY AGENCY VTOLL,3118804   ,1/1/0001 12:00:00 AM,Illinois State Toll Highway Authority - ***,8/30/2022 6:38:54 AM,Illinois State Toll Highway Authority - 322,005,1.75
9/17/2022 12:56:49 AM, AWAY AGENCY VTOLL,3118804   ,1/1/0001 12:00:00 AM,Illinois State Toll Highway Authority - ***,8/30/2022 6:39:57 AM,Illinois State Toll Highway Authority - 324,005,2.25
9/17/2022 1:01:52 AM, AWAY AGENCY TOLL,00605944421,1/1/0001 12:00:00 AM,Delaware River Port Authority - ***,9/15/2022 5:03:03 PM,Delaware River Port Authority - BFB,006,37.5
9/17/2022 1:02:24 AM, AWAY AGENCY TOLL,00605944404,1/1/0001 12:00:00 AM,Delaware River Port Authority - ***,9/14/2022 11:38:38 PM,Delaware River Port Authority - WWB,006,37.5
9/17/2022 1:02:27 AM, AWAY AGENCY TOLL,00605942673,1/1/0001 12:00:00 AM,Delaware River Port Authority - ***,9/15/2022 5:04:34 AM,Delaware River Port Authority - WWB,006,37.5
9/17/2022 1:02:35 AM, AWAY AGENCY TOLL,00605942410,1/1/0001 12:00:00 AM,Delaware River Port Authority - ***,9/15/2022 2:37:47 AM,Delaware River Port Authority - WWB,006,37.5
9/17/2022 1:03:09 AM, AWAY AGENCY TOLL,00605944418,1/1/0001 12:00:00 AM,Delaware River Port Authority - ***,9/15/2022 12:17:59 AM,Delaware River Port Authority - CBB,006,37.5
9/17/2022 1:03:10 AM, AWAY AGENCY TOLL,00605944422,1/1/0001 12:00:00 AM,Delaware River Port Authority - ***,9/15/2022 12:10:29 PM,Delaware River Port Authority - WWB,004,22.5
9/17/2022 1:03:14 AM, AWAY AGENCY TOLL,00605944417,1/1/0001 12:00:00 AM,Delaware River Port Authority - ***,9/15/2022 6:13:06 AM,Delaware River Port Authority - CBB,004,22.5
9/17/2022 1:03:30 AM, AWAY AGENCY TOLL,00605944419,1/1/0001 12:00:00 AM,Delaware River Port Authority - ***,9/15/2022 3:47:03 AM,Delaware River Port Authority - WWB,006,37.5
9/17/2022 1:03:49 AM, AWAY AGENCY TOLL,00605944449,1/1/0001 12:00:00 AM,Delaware River Port Authority - ***,9/15/2022 4:54:42 PM,Delaware River Port Authority - CBB,006,37.5
9/17/2022 1:03:52 AM, AWAY AGENCY TOLL,00605942409,1/1/0001 12:00:00 AM,Delaware River Port Authority - ***,9/14/2022 10:54:59 PM,Delaware River Port Authority - CBB,006,37.5
9/17/2022 1:03:57 AM, AWAY AGENCY TOLL,00605944430,1/1/0001 12:00:00 AM,Delaware River Port Authority - ***,9/15/2022 7:52:56 PM,Delaware River Port Authority - CBB,004,22.5
9/17/2022 1:03:59 AM, AWAY AGENCY TOLL,00605944418,1/1/0001 12:00:00 AM,Delaware River Port Authority - ***,9/15/2022 8:50:49 AM,Delaware River Port Authority - CBB,006,37.5
9/17/2022 1:04:14 AM, AWAY AGENCY TOLL,00605942651,9/15/2022 8:33:48 PM,New Jersey Turnpike Authority - 12 ,9/15/2022 8:56:56 PM,New Jersey Turnpike Authority - 18W,005,26.38
9/17/2022 1:04:14 AM, AWAY AGENCY TOLL,00605942662,9/15/2022 8:33:14 PM,New Jersey Turnpike Authority - 7A ,9/15/2022 9:25:31 PM,New Jersey Turnpike Authority - 1  ,005,22.71
9/17/2022 1:04:16 AM, AWAY AGENCY TOLL,00605944421,9/15/2022 7:57:49 PM,New Jersey Turnpike Authority - 7A ,9/15/2022 9:00:58 PM,New Jersey Turnpike Authority - 13 ,005,20.7
9/17/2022 1:04:16 AM, AWAY AGENCY TOLL,00605944378,9/15/2022 8:08:19 PM,New Jersey Turnpike Authority - 9  ,9/15/2022 8:44:51 PM,New Jersey Turnpike Authority - 6  ,004,14.24
9/17/2022 1:04:16 AM, AWAY AGENCY TOLL,00605944453,9/15/2022 8:29:50 PM,New Jersey Turnpike Authority - 7A ,9/15/2022 9:24:55 PM,New Jersey Turnpike Authority - 1  ,005,22.71
9/17/2022 1:04:19 AM, AWAY AGENCY TOLL,00605944370,1/1/0001 12:00:00 AM,New Jersey Turnpike Authority - ***,9/14/2022 4:40:06 AM,New Jersey Turnpike Authority - 15W,005,10.33
9/17/2022 1:04:19 AM, AWAY AGENCY TOLL,00605942651,9/15/2022 6:14:36 PM,New Jersey Turnpike Authority - 1  ,9/15/2022 7:52:29 PM,New Jersey Turnpike Authority - 12 ,005,41.26
9/17/2022 1:04:21 AM, AWAY AGENCY TOLL,00605942660,9/15/2022 7:17:15 PM,New Jersey Turnpike Authority - 10 ,9/15/2022 8:31:04 PM,New Jersey Turnpike Authority - 2  ,005,27.5
9/17/2022 1:04:22 AM, AWAY AGENCY TOLL,00605942468,9/15/2022 7:15:19 PM,New Jersey Turnpike Authority - 1  ,9/15/2022 9:13:20 PM,New Jersey Turnpike Authority - 12 ,005,39.19
9/17/2022 1:04:23 AM, AWAY AGENCY TOLL,00605944454,9/15/2022 9:32:08 PM,New Jersey Turnpike Authority - 18E,9/15/2022 9:59:56 PM,New Jersey Turnpike Authority - 10 ,005,33.23
9/17/2022 1:04:24 AM, AWAY AGENCY TOLL,00605942442,9/15/2022 8:19:21 PM,New Jersey Turnpike Authority - 1  ,9/15/2022 10:24:56 PM,New Jersey Turnpike Authority - 13 ,005,43.21
9/17/2022 1:04:24 AM, AWAY AGENCY TOLL,00605944434,9/15/2022 9:01:43 PM,New Jersey Turnpike Authority - 1  ,9/15/2022 10:50:56 PM,New Jersey Turnpike Authority - 12 ,005,39.19
9/17/2022 1:04:25 AM, AWAY AGENCY TOLL,00605944371,9/15/2022 9:57:11 PM,New Jersey Turnpike Authority - 18E,9/15/2022 10:23:18 PM,New Jersey Turnpike Authority - 10 ,005,33.23
9/17/2022 1:04:25 AM, AWAY AGENCY TOLL,00605944407,9/15/2022 8:21:45 PM,New Jersey Turnpike Authority - 8A ,9/15/2022 10:11:22 PM,New Jersey Turnpike Authority - 1  ,005,27.5
9/17/2022 1:04:25 AM, AWAY AGENCY TOLL,00605942468,9/15/2022 9:54:33 PM,New Jersey Turnpike Authority - 12 ,9/15/2022 10:24:23 PM,New Jersey Turnpike Authority - 8A ,005,12.04
9/17/2022 1:04:26 AM, AWAY AGENCY TOLL,00605944416,9/15/2022 9:05:50 PM,New Jersey Turnpike Authority - 4  ,9/15/2022 10:22:24 PM,New Jersey Turnpike Authority - 12 ,003,18.99
9/17/2022 1:06:00 AM, AWAY AGENCY TOLL,00605944397,1/1/0001 12:00:00 AM,Maryland Transportation Authority - ***,9/7/2022 4:26:25 AM,Maryland Transportation Authority - 951,5  ,2.94
9/17/2022 1:06:00 AM, AWAY AGENCY TOLL,00605944434,1/1/0001 12:00:00 AM,Maryland Transportation Authority - ***,9/7/2022 2:51:50 AM,Maryland Transportation Authority - FMT,5  ,24
9/17/2022 1:06:02 AM, AWAY AGENCY TOLL,00605942435,1/1/0001 12:00:00 AM,Maryland Transportation Authority - ***,9/7/2022 2:17:03 PM,Maryland Transportation Authority - JFK,5  ,48
9/17/2022 1:06:04 AM, AWAY AGENCY TOLL,00605942478,1/1/0001 12:00:00 AM,Maryland Transportation Authority - ***,9/7/2022 3:36:18 PM,Maryland Transportation Authority - JFK,5  ,48
9/17/2022 1:06:05 AM, AWAY AGENCY TOLL,00605942435,1/1/0001 12:00:00 AM,Maryland Transportation Authority - ***,9/7/2022 1:34:13 PM,Maryland Transportation Authority - 951,5  ,7.14
9/17/2022 1:06:05 AM, AWAY AGENCY TOLL,00605942637,1/1/0001 12:00:00 AM,Maryland Transportation Authority - ***,9/7/2022 11:47:25 AM,Maryland Transportation Authority - FMT,5  ,24
9/17/2022 1:06:06 AM, AWAY AGENCY TOLL,00605942686,1/1/0001 12:00:00 AM,Maryland Transportation Authority - ***,9/7/2022 11:52:00 PM,Maryland Transportation Authority - FSK,3  ,8
9/17/2022 1:06:07 AM, AWAY AGENCY TOLL,00605942666,1/1/0001 12:00:00 AM,Maryland Transportation Authority - ***,9/6/2022 11:10:51 PM,Maryland Transportation Authority - HMB,2  ,8
9/17/2022 1:06:08 AM, AWAY AGENCY TOLL,00605942451,1/1/0001 12:00:00 AM,Maryland Transportation Authority - ***,9/8/2022 4:19:40 AM,Maryland Transportation Authority - FMT,5  ,24
9/17/2022 1:06:08 AM, AWAY AGENCY TOLL,00605944417,1/1/0001 12:00:00 AM,Maryland Transportation Authority - ***,9/8/2022 2:42:18 AM,Maryland Transportation Authority - JFK,5  ,48
9/17/2022 1:06:09 AM, AWAY AGENCY TOLL,00605944434,1/1/0001 12:00:00 AM,Maryland Transportation Authority - ***,9/8/2022 5:53:30 AM,Maryland Transportation Authority - HMB,3  ,16
9/17/2022 1:06:09 AM, AWAY AGENCY TOLL,00605942631,1/1/0001 12:00:00 AM,Maryland Transportation Authority - ***,9/8/2022 5:14:05 AM,Maryland Transportation Authority - FSK,3  ,8
9/17/2022 1:06:09 AM, AWAY AGENCY TOLL,00605942686,1/1/0001 12:00:00 AM,Maryland Transportation Authority - ***,9/8/2022 2:26:23 AM,Maryland Transportation Authority - JFK,5  ,48
9/17/2022 1:06:09 AM, AWAY AGENCY TOLL,00605944434,1/1/0001 12:00:00 AM,Maryland Transportation Authority - ***,9/8/2022 4:11:55 AM,Maryland Transportation Authority - FMT,5  ,24
9/17/2022 1:06:09 AM, AWAY AGENCY TOLL,00605944413,1/1/0001 12:00:00 AM,Maryland Transportation Authority - ***,9/8/2022 5:31:55 AM,Maryland Transportation Authority - FSK,3  ,8
9/17/2022 1:06:09 AM, AWAY AGENCY TOLL,00605944422,1/1/0001 12:00:00 AM,Maryland Transportation Authority - ***,9/8/2022 5:34:07 AM,Maryland Transportation Authority - HMB,2  ,8
9/17/2022 1:06:09 AM, AWAY AGENCY TOLL,00605942475,1/1/0001 12:00:00 AM,Maryland Transportation Authority - ***,9/8/2022 3:20:03 AM,Maryland Transportation Authority - FSK,5  ,24
9/17/2022 1:06:10 AM, AWAY AGENCY TOLL,00605944427,1/1/0001 12:00:00 AM,Maryland Transportation Authority - ***,9/8/2022 11:52:59 AM,Maryland Transportation Authority - FMT,5  ,24
9/17/2022 1:06:10 AM, AWAY AGENCY TOLL,00605942658,1/1/0001 12:00:00 AM,Maryland Transportation Authority - ***,9/8/2022 9:18:06 AM,Maryland Transportation Authority - JFK,5  ,48
9/17/2022 1:06:11 AM, AWAY AGENCY TOLL,00605942634,1/1/0001 12:00:00 AM,Maryland Transportation Authority - ***,9/8/2022 10:02:42 AM,Maryland Transportation Authority - 951,5  ,7.14
9/17/2022 1:06:11 AM, AWAY AGENCY TOLL,00605944434,1/1/0001 12:00:00 AM,Maryland Transportation Authority - ***,9/7/2022 4:36:33 AM,Maryland Transportation Authority - WPL,5  ,24
9/17/2022 1:06:11 AM, AWAY AGENCY TOLL,00605942666,1/1/0001 12:00:00 AM,Maryland Transportation Authority - ***,9/7/2022 3:32:24 AM,Maryland Transportation Authority - FMT,5  ,24
9/17/2022 1:06:11 AM, AWAY AGENCY TOLL,00605944435,1/1/0001 12:00:00 AM,Maryland Transportation Authority - ***,9/7/2022 2:59:38 AM,Maryland Transportation Authority - FMT,5  ,24
9/17/2022 1:06:12 AM, AWAY AGENCY TOLL,00605942712,1/1/0001 12:00:00 AM,Maryland Transportation Authority - ***,9/6/2022 8:23:19 PM,Maryland Transportation Authority - FSK,5  ,24
9/17/2022 1:06:12 AM, AWAY AGENCY TOLL,00605944443,1/1/0001 12:00:00 AM,Maryland Transportation Authority - ***,9/6/2022 9:44:16 PM,Maryland Transportation Authority - JFK,5  ,48
9/17/2022 1:06:12 AM, AWAY AGENCY TOLL,00605942440,1/1/0001 12:00:00 AM,Maryland Transportation Authority - ***,9/6/2022 9:04:35 PM,Maryland Transportation Authority - FSK,5  ,24
9/17/2022 1:06:13 AM, AWAY AGENCY VTOLL,3170949   ,1/1/0001 12:00:00 AM,Maryland Transportation Authority - ***,8/26/2022 3:51:17 PM,Maryland Transportation Authority - 951,5  ,9.24
9/17/2022 1:06:13 AM, AWAY AGENCY VTOLL,3170913   ,1/1/0001 12:00:00 AM,Maryland Transportation Authority - ***,9/7/2022 1:09:29 PM,Maryland Transportation Authority - FMT,5  ,24
9/17/2022 1:06:14 AM, AWAY AGENCY VTOLL,3043194   ,1/1/0001 12:00:00 AM,Maryland Transportation Authority - ***,8/25/2022 10:47:13 AM,Maryland Transportation Authority - 951,5  ,7.14
9/17/2022 1:06:14 AM, AWAY AGENCY VTOLL,2999680   ,1/1/0001 12:00:00 AM,Maryland Transportation Authority - ***,8/25/2022 3:10:28 PM,Maryland Transportation Authority - 951,3  ,3.08
9/17/2022 1:06:14 AM, AWAY AGENCY VTOLL,3003215   ,1/1/0001 12:00:00 AM,Maryland Transportation Authority - ***,8/26/2022 3:46:26 AM,Maryland Transportation Authority - 951,5  ,2.94
9/17/2022 1:06:14 AM, AWAY AGENCY VTOLL,3119027   ,1/1/0001 12:00:00 AM,Maryland Transportation Authority - ***,8/26/2022 5:55:19 AM,Maryland Transportation Authority - 951,3  ,2.38
9/17/2022 1:06:15 AM, AWAY AGENCY TOLL,00605944417,1/1/0001 12:00:00 AM,Maryland Transportation Authority - ***,9/7/2022 7:57:07 PM,Maryland Transportation Authority - FMT,5  ,24
9/17/2022 1:06:15 AM, AWAY AGENCY TOLL,00605942695,1/1/0001 12:00:00 AM,Maryland Transportation Authority - ***,9/7/2022 11:19:50 PM,Maryland Transportation Authority - JFK,5  ,48
9/17/2022 1:06:15 AM, AWAY AGENCY TOLL,00605942723,1/1/0001 12:00:00 AM,Maryland Transportation Authority - ***,9/7/2022 10:08:58 PM,Maryland Transportation Authority - JFK,5  ,48
9/17/2022 1:06:16 AM, AWAY AGENCY VTOLL,3043166   ,1/1/0001 12:00:00 AM,Maryland Transportation Authority - ***,9/1/2022 7:26:25 PM,Maryland Transportation Authority - 951,5  ,7.14
9/17/2022 1:06:16 AM, AWAY AGENCY VTOLL,3026097   ,1/1/0001 12:00:00 AM,Maryland Transportation Authority - ***,9/7/2022 8:01:00 PM,Maryland Transportation Authority - FMT,5  ,24
9/17/2022 1:06:16 AM, AWAY AGENCY VTOLL,2842028   ,1/1/0001 12:00:00 AM,Maryland Transportation Authority - ***,9/7/2022 5:37:20 PM,Maryland Transportation Authority - HWN,5  ,36
9/17/2022 1:06:16 AM, AWAY AGENCY VTOLL,3118799   ,1/1/0001 12:00:00 AM,Maryland Transportation Authority - ***,9/7/2022 9:24:41 PM,Maryland Transportation Authority - FMT,5  ,24
9/17/2022 1:06:16 AM, AWAY AGENCY VTOLL,3026097   ,1/1/0001 12:00:00 AM,Maryland Transportation Authority - ***,9/1/2022 1:11:49 AM,Maryland Transportation Authority - 951,3  ,0.98
9/17/2022 1:06:16 AM, AWAY AGENCY VTOLL,3170999   ,1/1/0001 12:00:00 AM,Maryland Transportation Authority - ***,9/1/2022 3:28:07 PM,Maryland Transportation Authority - 951,5  ,9.24
9/17/2022 1:06:16 AM, AWAY AGENCY VTOLL,3118852   ,1/1/0001 12:00:00 AM,Maryland Transportation Authority - ***,8/31/2022 12:49:59 PM,Maryland Transportation Authority - 951,3  ,2.38
9/17/2022 1:06:16 AM, AWAY AGENCY VTOLL,2882974   ,1/1/0001 12:00:00 AM,Maryland Transportation Authority - ***,9/1/2022 1:54:06 PM,Maryland Transportation Authority - 951,5  ,7.14
9/17/2022 1:06:17 AM, AWAY AGENCY TOLL,00605942475,1/1/0001 12:00:00 AM,Maryland Transportation Authority - ***,9/8/2022 4:18:49 AM,Maryland Transportation Authority - FSK,5  ,24
9/17/2022 1:06:17 AM, AWAY AGENCY TOLL,00605942421,1/1/0001 12:00:00 AM,Maryland Transportation Authority - ***,9/8/2022 5:10:37 AM,Maryland Transportation Authority - FMT,5  ,24
9/17/2022 1:06:17 AM, AWAY AGENCY TOLL,00605942658,1/1/0001 12:00:00 AM,Maryland Transportation Authority - ***,9/8/2022 5:01:40 AM,Maryland Transportation Authority - FSK,5  ,24
9/17/2022 1:06:17 AM, AWAY AGENCY TOLL,00605944432,1/1/0001 12:00:00 AM,Maryland Transportation Authority - ***,9/8/2022 4:44:15 AM,Maryland Transportation Authority - FMT,5  ,24
9/17/2022 1:06:17 AM, AWAY AGENCY TOLL,00605944434,1/1/0001 12:00:00 AM,Maryland Transportation Authority - ***,9/8/2022 4:17:55 AM,Maryland Transportation Authority - 951,5  ,2.94
9/17/2022 1:06:18 AM, AWAY AGENCY VTOLL,3026041   ,1/1/0001 12:00:00 AM,Maryland Transportation Authority - ***,9/4/2022 2:55:50 AM,Maryland Transportation Authority - 951,5  ,2.94
9/17/2022 1:06:18 AM, AWAY AGENCY VTOLL,3043128   ,1/1/0001 12:00:00 AM,Maryland Transportation Authority - ***,9/4/2022 6:36:51 AM,Maryland Transportation Authority - 951,5  ,7.14
9/17/2022 1:06:18 AM, AWAY AGENCY VTOLL,3119099   ,1/1/0001 12:00:00 AM,Maryland Transportation Authority - ***,9/4/2022 9:48:13 AM,Maryland Transportation Authority - 951,5  ,7.14
9/17/2022 1:06:18 AM, AWAY AGENCY VTOLL,3138393   ,1/1/0001 12:00:00 AM,Maryland Transportation Authority - ***,9/5/2022 3:20:02 PM,Maryland Transportation Authority - 951,5  ,9.24
9/17/2022 1:06:18 AM, AWAY AGENCY VTOLL,2460398   ,1/1/0001 12:00:00 AM,Maryland Transportation Authority - ***,9/5/2022 4:04:58 PM,Maryland Transportation Authority - 951,5  ,9.24
9/17/2022 1:06:18 AM, AWAY AGENCY VTOLL,3026053   ,1/1/0001 12:00:00 AM,Maryland Transportation Authority - ***,9/7/2022 2:56:58 AM,Maryland Transportation Authority - 951,3  ,0.98
9/17/2022 1:06:18 AM, AWAY AGENCY VTOLL,3118879   ,1/1/0001 12:00:00 AM,Maryland Transportation Authority - ***,9/5/2022 6:09:17 PM,Maryland Transportation Authority - 951,3  ,2.38
9/17/2022 1:06:18 AM, AWAY AGENCY VTOLL,3118799   ,1/1/0001 12:00:00 AM,Maryland Transportation Authority - ***,9/6/2022 8:38:13 AM,Maryland Transportation Authority - 951,5  ,7.14
9/17/2022 1:06:19 AM, AWAY AGENCY TOLL,00605942405,1/1/0001 12:00:00 AM,Maryland Transportation Authority - ***,9/8/2022 8:09:26 AM,Maryland Transportation Authority - JFK,5  ,48
9/17/2022 1:06:19 AM, AWAY AGENCY TOLL,00605942686,1/1/0001 12:00:00 AM,Maryland Transportation Authority - ***,9/8/2022 9:57:08 AM,Maryland Transportation Authority - FMT,5  ,24
9/17/2022 1:06:21 AM, AWAY AGENCY TOLL,00605944404,1/1/0001 12:00:00 AM,Maryland Transportation Authority - ***,9/8/2022 12:57:11 PM,Maryland Transportation Authority - 952,5  ,7.14
9/17/2022 1:06:22 AM, AWAY AGENCY TOLL,00605942723,1/1/0001 12:00:00 AM,Maryland Transportation Authority - ***,9/8/2022 2:05:11 PM,Maryland Transportation Authority - FMT,5  ,24
9/17/2022 1:06:22 AM, AWAY AGENCY TOLL,00605944433,1/1/0001 12:00:00 AM,Maryland Transportation Authority - ***,9/6/2022 11:53:36 AM,Maryland Transportation Authority - HMB,3  ,16
9/17/2022 1:06:22 AM, AWAY AGENCY TOLL,00605942638,1/1/0001 12:00:00 AM,Maryland Transportation Authority - ***,9/6/2022 9:01:15 PM,Maryland Transportation Authority - FSK,5  ,24
9/17/2022 1:06:22 AM, AWAY AGENCY TOLL,00605942435,1/1/0001 12:00:00 AM,Maryland Transportation Authority - ***,9/6/2022 9:20:24 PM,Maryland Transportation Authority - FSK,5  ,24
9/17/2022 1:06:22 AM, AWAY AGENCY TOLL,00605942686,1/1/0001 12:00:00 AM,Maryland Transportation Authority - ***,9/6/2022 9:37:27 PM,Maryland Transportation Authority - FSK,5  ,24
9/17/2022 1:06:22 AM, AWAY AGENCY TOLL,00605944397,1/1/0001 12:00:00 AM,Maryland Transportation Authority - ***,9/7/2022 4:20:44 AM,Maryland Transportation Authority - FMT,5  ,24
9/17/2022 1:06:23 AM, AWAY AGENCY TOLL,00605942631,1/1/0001 12:00:00 AM,Maryland Transportation Authority - ***,9/7/2022 6:14:59 PM,Maryland Transportation Authority - FMT,5  ,24
9/17/2022 1:06:23 AM, AWAY AGENCY TOLL,00605944432,1/1/0001 12:00:00 AM,Maryland Transportation Authority - ***,9/7/2022 6:08:00 AM,Maryland Transportation Authority - 951,3  ,2.38
9/17/2022 1:06:23 AM, AWAY AGENCY TOLL,00605944374,1/1/0001 12:00:00 AM,Maryland Transportation Authority - ***,9/6/2022 9:27:37 PM,Maryland Transportation Authority - FSK,5  ,24
9/17/2022 1:06:23 AM, AWAY AGENCY VTOLL,2999696   ,1/1/0001 12:00:00 AM,Maryland Transportation Authority - ***,9/6/2022 8:16:25 PM,Maryland Transportation Authority - JFK,5  ,48
9/17/2022 1:06:24 AM, AWAY AGENCY TOLL,00605942652,1/1/0001 12:00:00 AM,Maryland Transportation Authority - ***,9/7/2022 2:15:38 PM,Maryland Transportation Authority - JFK,5  ,48
9/17/2022 1:06:25 AM, AWAY AGENCY TOLL,00605942676,1/1/0001 12:00:00 AM,Maryland Transportation Authority - ***,9/7/2022 9:50:19 AM,Maryland Transportation Authority - 951,5  ,7.14
9/17/2022 1:06:25 AM, AWAY AGENCY TOLL,00605942478,1/1/0001 12:00:00 AM,Maryland Transportation Authority - ***,9/7/2022 3:05:18 PM,Maryland Transportation Authority - 951,5  ,9.24
9/17/2022 1:06:26 AM, AWAY AGENCY TOLL,00605942682,1/1/0001 12:00:00 AM,Maryland Transportation Authority - ***,9/7/2022 3:56:23 PM,Maryland Transportation Authority - FMT,5  ,24
9/17/2022 1:06:27 AM, AWAY AGENCY VTOLL,3118996   ,1/1/0001 12:00:00 AM,Maryland Transportation Authority - ***,9/1/2022 6:47:37 PM,Maryland Transportation Authority - 951,5  ,9.24
9/17/2022 1:06:27 AM, AWAY AGENCY TOLL,00605944421,1/1/0001 12:00:00 AM,Maryland Transportation Authority - ***,9/8/2022 3:19:06 PM,Maryland Transportation Authority - FMT,4  ,12
